FLT_DATE;APT_ICAO;DEST_APT_ICAO;APT_NAME;STATE_NAME;FLT_DEP_1;DLY_ATC_PRE_2
2025-07-21;EGAE;EGAE;Londonderry - Eglinton;United Kingdom;22;
2025-07-21;EGBB;EGBB;Birmingham;United Kingdom;173;15
2025-07-21;EGCC;EGCC;Manchester;United Kingdom;336;
2025-07-21;EGGD;EGGD;Bristol;United Kingdom;127;32
2025-07-21;EGGW;EGGW;London - Luton;United Kingdom;197;78
2025-07-21;EGHI;EGHI;Southampton;United Kingdom;32;
2025-07-21;EGKB;EGKB;Biggin Hill;United Kingdom;35;
2025-07-21;EGKK;EGKK;London - Gatwick;United Kingdom;429;
2025-07-21;EGLC;EGLC;London - City;United Kingdom;84;
2025-07-21;EGLF;EGLF;Farnborough;United Kingdom;41;
2025-07-21;EGLL;EGLL;London - Heathrow;United Kingdom;681;
2025-07-21;EGNT;EGNT;Newcastle;United Kingdom;80;
2025-07-21;EGNX;EGNX;East Midlands;United Kingdom;91;
2025-07-21;EGPD;EGPD;Aberdeen;United Kingdom;54;0
2025-07-21;EGPF;EGPF;Glasgow;United Kingdom;128;8
2025-07-21;EGPH;EGPH;Edinburgh;United Kingdom;209;18
2025-07-21;EGSS;EGSS;London - Stansted;United Kingdom;297;118
2025-07-21;EHAM;EHAM;Amsterdam - Schiphol;Netherlands;712;
2025-07-21;EHBK;EHBK;Maastricht-Aachen;Netherlands;13;
2025-07-21;EHGG;EHGG;Groningen;Netherlands;14;
2025-07-21;EHLE;EHLE;Lelystad;Netherlands;6;
2025-07-21;EHRD;EHRD;Rotterdam;Netherlands;45;
2025-07-21;EICK;EICK;Cork;Ireland;41;
2025-07-21;EIDL;EIDL;Donegal;Ireland;1;
2025-07-21;EIDW;EIDW;Dublin;Ireland;401;320
2025-07-21;EIKN;EIKN;Connaught;Ireland;8;
2025-07-21;EIKY;EIKY;Kerry - Farranfore;Ireland;9;
2025-07-21;EINN;EINN;Shannon;Ireland;37;
2025-07-21;EIWF;EIWF;Waterford;Ireland;2;
2025-07-21;EIWT;EIWT;Weston;Ireland;0;
2025-07-21;EKCH;EKCH;Copenhagen - Kastrup;Denmark;393;370
2025-07-21;ELLX;ELLX;Luxembourg;Luxembourg;106;8
2025-07-21;ENAL;ENAL;Alesund;Norway;17;
2025-07-21;ENAN;ENAN;Andenes;Norway;4;
2025-07-21;ENAT;ENAT;Alta;Norway;10;
2025-07-21;ENBL;ENBL;Forde Bringeland;Norway;5;
2025-07-21;ENBN;ENBN;Bronnoysund Bronnoy;Norway;16;
2025-07-21;ENBO;ENBO;BodĂ¸;Norway;71;
2025-07-21;ENBR;ENBR;Bergen;Norway;129;0
2025-07-21;ENBS;ENBS;Batsfjord;Norway;2;
2025-07-21;ENBV;ENBV;BerlevĂĄg;Norway;1;
2025-07-21;ENCN;ENCN;Kristiansand Kjevik;Norway;14;
2025-07-21;ENDU;ENDU;Bardufoss;Norway;5;
2025-07-21;ENEV;ENEV;Harstad - Narvik Evenes;Norway;23;
2025-07-21;ENFL;ENFL;FlorĂ¸;Norway;11;
2025-07-21;ENGM;ENGM;Oslo - Gardermoen;Norway;343;61
2025-07-21;ENHD;ENHD;Haugesund;Norway;7;
2025-07-21;ENHF;ENHF;Hammerfest;Norway;17;
2025-07-21;ENHV;ENHV;HonningsvĂĄg Valan;Norway;1;
2025-07-21;ENKB;ENKB;Kristiansund Kvernberget;Norway;18;
2025-07-21;ENKR;ENKR;Kirkenes HĂ¸ybuktmoen;Norway;10;
2025-07-21;ENLK;ENLK;Leknes;Norway;13;
2025-07-21;ENMH;ENMH;Mehamn;Norway;0;
2025-07-21;ENML;ENML;Molde Ă…rĂ¸;Norway;6;
2025-07-21;ENMS;ENMS;MosjĂ¸en KjĂ¦rstad;Norway;6;
2025-07-21;ENNA;ENNA;Lakselv Banak;Norway;4;
2025-07-21;ENNM;ENNM;Namsos HĂ¸knesĂ¸ra;Norway;3;
2025-07-21;ENOV;ENOV;OrstaÂżVolda Hovden;Norway;10;
2025-07-21;ENRA;ENRA;Mo i Rana RĂ¸ssvoll;Norway;7;
2025-07-21;ENRM;ENRM;Rorvik Ryum;Norway;2;
2025-07-21;ENRO;ENRO;Roros;Norway;2;
2025-07-21;ENRS;ENRS;Rost;Norway;2;
2025-07-21;ENSB;ENSB;Svalbard Longyear;Norway;3;
2025-07-21;ENSD;ENSD;Sandane  Anda;Norway;4;
2025-07-21;ENSG;ENSG;Sogndal HaukĂĄsen;Norway;9;
2025-07-21;ENSH;ENSH;SvolvĂ¦r Helle;Norway;9;
2025-07-21;ENSK;ENSK;Stokmarknes Skagen;Norway;7;
2025-07-21;ENSR;ENSR;Sorkjosen;Norway;4;
2025-07-21;ENSS;ENSS;VardĂ¸ Svartnes;Norway;3;
2025-07-21;ENST;ENST;SandnessjĂ¸en Stokka;Norway;8;
2025-07-21;ENTC;ENTC;TromsĂ¸;Norway;52;
2025-07-21;ENVA;ENVA;Trondheim;Norway;59;0
2025-07-21;ENVD;ENVD;VadsĂ¸;Norway;8;
2025-07-21;ENVR;ENVR;VĂ¦rĂ¸y;Norway;3;
2025-07-21;ENZV;ENZV;Stavanger;Norway;64;0
2025-07-21;EPBY;EPBY;Bydgoszcz;Poland;10;
2025-07-21;EPGD;EPGD;Gdansk;Poland;87;
2025-07-21;EPKK;EPKK;Krakow - Balice;Poland;140;
2025-07-21;EPKT;EPKT;Katowice - Pyrzowice;Poland;100;
2025-07-21;EPLB;EPLB;Lublin;Poland;7;
2025-07-21;EPLL;EPLL;Lodz - Lublinek;Poland;8;
2025-07-21;EPMO;EPMO;Warszawa - Modlin;Poland;14;
2025-07-21;EPPO;EPPO;Poznan - Lawica;Poland;64;
2025-07-21;EPRA;EPRA;Radom;Poland;2;
2025-07-21;EPRZ;EPRZ;Rzeszow - Jasionka;Poland;25;
2025-07-21;EPSC;EPSC;Szczecin - GoleniĂłw;Poland;9;
2025-07-21;EPSY;EPSY;Olsztyn-Mazury;Poland;1;
2025-07-21;EPWA;EPWA;Warszawa - Chopina;Poland;309;165
2025-07-21;EPWR;EPWR;Wroclaw - Strachowice;Poland;71;
2025-07-21;EPZG;EPZG;Zielona Gora - Babimost;Poland;3;
2025-07-21;ESGG;ESGG;GĂ¶teborg;Sweden;80;9
2025-07-21;ESSA;ESSA;Stockholm - Arlanda;Sweden;291;32
2025-07-21;ESSB;ESSB;Stockholm - Bromma;Sweden;10;
2025-07-21;EVRA;EVRA;Riga;Latvia;97;6
2025-07-21;EVVA;EVVA;Ventspils;Latvia;1;
2025-07-21;EYKA;EYKA;Kaunas;Lithuania;19;
2025-07-21;EYPA;EYPA;Palanga;Lithuania;7;
2025-07-21;EYSA;EYSA;Siauliai;Lithuania;7;
2025-07-21;EYVI;EYVI;Vilnius;Lithuania;64;
2025-07-21;GCFV;GCFV;Fuerteventura;Spain;85;0
2025-07-21;GCGM;GCGM;La Gomera;Spain;4;
2025-07-21;GCHI;GCHI;Hierro;Spain;12;
2025-07-21;GCLA;GCLA;La Palma;Spain;32;
2025-07-21;GCLP;GCLP;Gran Canaria;Spain;187;97
2025-07-21;GCRR;GCRR;Lanzarote;Spain;97;27
2025-07-21;GCTS;GCTS;Tenerife Sur - Reina Sofia;Spain;104;66
2025-07-21;GCXO;GCXO;Tenerife North;Spain;123;
2025-07-21;GEML;GEML;Melilla;Spain;18;
2025-07-21;GMAD;GMAD;Al Massira;Morocco;28;
2025-07-21;GMFF;GMFF;SaĂŻss;Morocco;24;
2025-07-21;GMME;GMME;Rabat-SalĂ©;Morocco;23;
2025-07-21;GMMN;GMMN;Mohammed V International;Morocco;141;
2025-07-21;GMMX;GMMX;Menara;Morocco;80;
2025-07-21;GMTT;GMTT;Ibn Batouta;Morocco;39;
2025-07-21;LATI;LATI;Tirana;Albania;138;
2025-07-21;LBSF;LBSF;Sofia;Bulgaria;92;0
2025-07-21;LCLK;LCLK;Larnaca;Cyprus;129;
2025-07-21;LCPH;LCPH;Paphos;Cyprus;45;
2025-07-21;LDZA;LDZA;Zagreb;Croatia;82;15
2025-07-21;LDZL;LDZL;LuÄŤko;Croatia;1;
2025-07-21;LEAB;LEAB;Albacete;Spain;2;
2025-07-21;LEAL;LEAL;Alicante;Spain;196;48
2025-07-21;LEAM;LEAM;Almeria;Spain;16;
2025-07-21;LEAS;LEAS;Asturias;Spain;27;
2025-07-21;LEBA;LEBA;Cordoba;Spain;1;
2025-07-21;LEBB;LEBB;Bilbao;Spain;79;16
2025-07-21;LEBG;LEBG;Burgos;Spain;2;
2025-07-21;LEBL;LEBL;Barcelona;Spain;561;
2025-07-21;LEBZ;LEBZ;Badajoz;Spain;8;
2025-07-21;LECO;LECO;La Coruna;Spain;19;
2025-07-21;LECU;LECU;Madrid - Cuatro Viento;Spain;11;
2025-07-21;LEDA;LEDA;Lleida - Alguaire;Spain;12;
2025-07-21;LEGE;LEGE;Gerona;Spain;44;
2025-07-21;LEGR;LEGR;Granada;Spain;12;
2025-07-21;LEGT;LEGT;Madrid - Getafe;Spain;4;
2025-07-21;LEIB;LEIB;Ibiza;Spain;213;
2025-07-21;LEJR;LEJR;Jerez De La Frontera;Spain;23;
2025-07-21;LELC;LELC;Murcia San Javier;Spain;1;
2025-07-21;LELL;LELL;Sabadell;Spain;8;
2025-07-21;LELN;LELN;Leon;Spain;2;
2025-07-21;LEMD;LEMD;Madrid - Barajas;Spain;620;
2025-07-21;LEMG;LEMG;MĂˇlaga;Spain;322;231
2025-07-21;LEMH;LEMH;Mahon;Spain;71;
2025-07-21;LEMO;LEMO;Seville - Moron;Spain;5;
2025-07-21;LEPA;LEPA;Palma de Mallorca;Spain;490;
2025-07-21;LEPP;LEPP;Noain Pamplona;Spain;3;
2025-07-21;LERE;LERE;Valencia - Requena;Spain;1;
2025-07-21;LERS;LERS;Reus;Spain;17;
2025-07-21;LERT;LERT;Rota;Spain;0;
2025-07-21;LESA;LESA;Salamanca Matalan;Spain;9;
2025-07-21;LESB;LESB;Son Bonet;Spain;1;
2025-07-21;LESO;LESO;San Sebastian;Spain;7;
2025-07-21;LEST;LEST;Santiago;Spain;36;
2025-07-21;LETO;LETO;Madrid - Torrejon;Spain;1;
2025-07-21;LEVC;LEVC;Valencia;Spain;138;8
2025-07-21;LEVD;LEVD;Valladolid;Spain;7;
2025-07-21;LEVT;LEVT;Vitoria;Spain;16;
2025-07-21;LEVX;LEVX;Vigo;Spain;15;
2025-07-21;LEXJ;LEXJ;Santander;Spain;12;
2025-07-21;LEZG;LEZG;Zaragoza;Spain;11;
2025-07-21;LEZL;LEZL;Sevilla;Spain;86;5
2025-07-21;LFAQ;LFAQ;Albert-Bray;France;6;
2025-07-21;LFBA;LFBA;Agen-La Garenne;France;3;
2025-07-21;LFBD;LFBD;Bordeaux-MĂ©rignac;France;82;
2025-07-21;LFBE;LFBE;Bergerac-RoumaniĂ¨re;France;8;
2025-07-21;LFBH;LFBH;La Rochelle-Ile de RĂ©;France;11;
2025-07-21;LFBI;LFBI;Poitiers-Biard;France;5;
2025-07-21;LFBL;LFBL;Limoges-Bellegarde;France;12;
2025-07-21;LFBO;LFBO;Toulouse-Blagnac;France;96;0
2025-07-21;LFBP;LFBP;Pau-PyrĂ©nĂ©es;France;10;
2025-07-21;LFBT;LFBT;Tarbes-Lourdes PyrĂ©nĂ©es;France;10;
2025-07-21;LFBZ;LFBZ;Biarritz-Bayonne-Anglet;France;24;
2025-07-21;LFCR;LFCR;Rodez-Marcillac;France;7;
2025-07-21;LFGJ;LFGJ;DĂ´le-Tavaux;France;4;
2025-07-21;LFJL;LFJL;Metz-Nancy-Lorraine;France;5;
2025-07-21;LFJR;LFJR;Angers-MarcĂ©;France;2;
2025-07-21;LFKB;LFKB;Bastia-Poretta;France;27;
2025-07-21;LFKC;LFKC;Calvi-Sainte-Catherine;France;15;
2025-07-21;LFKF;LFKF;Figari-Sud Corse;France;32;
2025-07-21;LFKJ;LFKJ;Ajaccio-NapolĂ©on-Bonaparte;France;32;
2025-07-21;LFLB;LFLB;ChambĂ©ry-Aix-les-Bains;France;11;
2025-07-21;LFLC;LFLC;Clermont-Ferrand-Auvergne;France;8;
2025-07-21;LFLI;LFLI;Annemasse;France;2;
2025-07-21;LFLL;LFLL;Lyon-Saint-ExupĂ©ry;France;153;23
2025-07-21;LFLP;LFLP;Annecy-Meythet;France;10;
2025-07-21;LFLS;LFLS;Grenoble-IsĂ¨re;France;2;
2025-07-21;LFLX;LFLX;ChĂ˘teauroux-DĂ©ols;France;3;
2025-07-21;LFLY;LFLY;Lyon-Bron;France;13;
2025-07-21;LFMD;LFMD;Cannes-Mandelieu;France;49;
2025-07-21;LFMH;LFMH;Saint-Etienne-BouthĂ©on;France;3;
2025-07-21;LFMI;LFMI;Istres-Le TubĂ©;France;6;
2025-07-21;LFMK;LFMK;Carcassonne-Salvaza;France;8;
2025-07-21;LFML;LFML;Marseille-Provence;France;173;23
2025-07-21;LFMN;LFMN;Nice-CĂ´te dâ€™Azur;France;331;492
2025-07-21;LFMP;LFMP;Perpignan-Rivesaltes;France;18;
2025-07-21;LFMT;LFMT;Montpellier-MĂ©diterranĂ©e;France;48;
2025-07-21;LFMU;LFMU;BĂ©ziers-Vias;France;17;
2025-07-21;LFMV;LFMV;Avignon-Caumont;France;12;
2025-07-21;LFOB;LFOB;Beauvais-TillĂ©;France;64;
2025-07-21;LFOK;LFOK;ChĂ˘lons-Vatry;France;4;
2025-07-21;LFOP;LFOP;Rouen;France;6;
2025-07-21;LFOT;LFOT;Tours-Val de Loire;France;11;
2025-07-21;LFPB;LFPB;Paris-Le Bourget;France;75;
2025-07-21;LFPG;LFPG;Paris-Charles-de-Gaulle;France;694;973
2025-07-21;LFPN;LFPN;Toussus-le-Noble;France;13;
2025-07-21;LFPO;LFPO;Paris-Orly;France;344;360
2025-07-21;LFQQ;LFQQ;Lille-Lesquin;France;21;
2025-07-21;LFRB;LFRB;Brest-Bretagne;France;21;
2025-07-21;LFRD;LFRD;Dinard-Pleurtuit-Saint-Malo;France;9;
2025-07-21;LFRG;LFRG;Deauville-Normandie;France;4;
2025-07-21;LFRH;LFRH;Lorient-Lann BihouĂ©;France;5;
2025-07-21;LFRK;LFRK;Caen-Carpiquet;France;9;
2025-07-21;LFRM;LFRM;Le Mans;France;2;
2025-07-21;LFRN;LFRN;Rennes-Saint-Jacques;France;17;
2025-07-21;LFRQ;LFRQ;Quimper-Pluguffan;France;2;
2025-07-21;LFRS;LFRS;Nantes-Atlantique;France;89;
2025-07-21;LFRZ;LFRZ;Saint-Nazaire-Montoir;France;3;
2025-07-21;LFSB;LFSB;BĂ˘le-Mulhouse;France;125;52
2025-07-21;LFSL;LFSL;Brive-Souillac;France;12;
2025-07-21;LFST;LFST;Strasbourg-Entzheim;France;18;
2025-07-21;LFTH;LFTH;HyĂ¨res-Le Palyvestre;France;22;
2025-07-21;LFTW;LFTW;NĂ®mes-Garons;France;14;
2025-07-21;LGAV;LGAV;Athens;Greece;492;1778
2025-07-21;LGIR;LGIR;Heraklion;Greece;166;
2025-07-21;LGKF;LGKF;Kefallinia;Greece;25;
2025-07-21;LGKO;LGKO;Kos;Greece;55;
2025-07-21;LGKR;LGKR;Corfu;Greece;116;
2025-07-21;LGMK;LGMK;Mikonos;Greece;75;
2025-07-21;LGPZ;LGPZ;Aktion;Greece;27;
2025-07-21;LGRP;LGRP;Rodos;Greece;128;
2025-07-21;LGSA;LGSA;Khania - Souda;Greece;74;
2025-07-21;LGSK;LGSK;Skiathos;Greece;18;
2025-07-21;LGSR;LGSR;Santorini;Greece;59;
2025-07-21;LGTS;LGTS;Thessaloniki;Greece;114;
2025-07-21;LGZA;LGZA;Zakinthos;Greece;49;
2025-07-21;LHBP;LHBP;Budapest - Ferihegy;Hungary;219;0
2025-07-21;LIBR;LIBR;Brindisi;Italy;35;
2025-07-21;LICC;LICC;Catania;Italy;143;350
2025-07-21;LICJ;LICJ;Palermo Falcone-Borsellino;Italy;114;
2025-07-21;LIMC;LIMC;Milan - Malpensa;Italy;369;255
2025-07-21;LIME;LIME;Bergamo;Italy;153;146
2025-07-21;LIMF;LIMF;Torino Caselle;Italy;49;4
2025-07-21;LIML;LIML;Milan - Linate;Italy;178;149
2025-07-21;LIPE;LIPE;Bologna;Italy;135;121
2025-07-21;LIPH;LIPH;Treviso;Italy;33;
2025-07-21;LIPZ;LIPZ;Venice;Italy;151;99
2025-07-21;LIRA;LIRA;Rome - Ciampino;Italy;67;
2025-07-21;LIRF;LIRF;Rome - Fiumicino;Italy;508;946
2025-07-21;LIRN;LIRN;Naples;Italy;173;513
2025-07-21;LIRP;LIRP;Pisa San Giusto;Italy;90;
2025-07-21;LJLJ;LJLJ;Ljubljana;Slovenia;35;5
2025-07-21;LJMB;LJMB;Maribor;Slovenia;4;
2025-07-21;LJPZ;LJPZ;PortoroĹľ;Slovenia;4;
2025-07-21;LKKV;LKKV;Karlovy Vary;Czech Republic;2;
2025-07-21;LKMT;LKMT;Ostrava;Czech Republic;22;
2025-07-21;LKPR;LKPR;Prague;Czech Republic;229;10
2025-07-21;LKTB;LKTB;Brno-TuĹ™any;Czech Republic;22;
2025-07-21;LLBG;LLBG;Tel Aviv - Ben Gurion International;Israel;233;
2025-07-21;LMML;LMML;Malta;Malta;124;236
2025-07-21;LOWG;LOWG;Graz;Austria;22;
2025-07-21;LOWI;LOWI;Innsbruck;Austria;10;
2025-07-21;LOWK;LOWK;Klagenfurt;Austria;9;
2025-07-21;LOWL;LOWL;Linz;Austria;18;
2025-07-21;LOWS;LOWS;Salzburg;Austria;35;
2025-07-21;LOWW;LOWW;Vienna;Austria;376;652
2025-07-21;LPAZ;LPAZ;Santa Maria;Portugal;7;
2025-07-21;LPCS;LPCS;Cascais;Portugal;15;
2025-07-21;LPFL;LPFL;Flores;Portugal;7;
2025-07-21;LPFR;LPFR;Faro;Portugal;145;59
2025-07-21;LPHR;LPHR;Horta;Portugal;11;
2025-07-21;LPMA;LPMA;Madeira;Portugal;67;
2025-07-21;LPMT;LPMT;Montijo;Portugal;2;
2025-07-21;LPPD;LPPD;Ponta Delgada;Portugal;57;
2025-07-21;LPPR;LPPR;Porto;Portugal;191;149
2025-07-21;LPPS;LPPS;Porto Santo;Portugal;6;
2025-07-21;LPPT;LPPT;Lisbon;Portugal;337;1025
2025-07-21;LQSA;LQSA;Sarajevo;Bosnia and Herzegovina;40;
2025-07-21;LRBS;LRBS;Bucharest - BÄneasa;Romania;16;
2025-07-21;LROP;LROP;Bucharest - Otopeni;Romania;197;137
2025-07-21;LSGG;LSGG;Geneva;Switzerland;259;43
2025-07-21;LSGS;LSGS;Sion;Switzerland;17;
2025-07-21;LSZH;LSZH;ZĂĽrich;Switzerland;403;175
2025-07-21;LTAC;LTAC;Ankara - EsenboÄźa;TĂĽrkiye;145;
2025-07-21;LTAI;LTAI;Antalya;TĂĽrkiye;516;
2025-07-21;LTBA;LTBA;Istanbul AtatĂĽrk;TĂĽrkiye;29;
2025-07-21;LTBJ;LTBJ;Izmir - Adnan Menderes;TĂĽrkiye;134;
2025-07-21;LTFJ;LTFJ;Istanbul Sabiha GĂ¶kĂ§en;TĂĽrkiye;381;
2025-07-21;LTFM;LTFM;Istanbul;TĂĽrkiye;833;
2025-07-21;LUKK;LUKK;ChiČ™inÄu;Moldova;74;
2025-07-21;LWSK;LWSK;Skopje;Republic of North Macedonia;44;
2025-07-21;LYBE;LYBE;Belgrade - Nikola Tesla;Serbia;162;
2025-07-21;LYPG;LYPG;Podgorica;Montenegro;23;
2025-07-21;LZIB;LZIB;Bratislava;Slovakia;42;24
